id,election_id,upper_tier,lower_tier,current_council,election_date,year,ward_id,ward_name,candidate,party,vote,female,vacancies,electorate,ballots_cast,turnout,vote_share,source,notes
new_0001,1945new1001,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1001,Armstrong,McLoughlin F.,LAB,0,0,2,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0002,1945new1001,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1001,Armstrong,Brunston W.,LAB,0,0,2,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0003,1945new1002,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1002,Arthurs Hill,Temple W.,Prog,3071,0,3,11670,0,43.3,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0004,1945new1002,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1002,Arthurs Hill,Frame A.,Prog,2924,0,3,11670,0,43.3,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0005,1945new1002,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1002,Arthurs Hill,Fitzpatrick D.,Prog,2867,1,3,11670,0,43.3,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0006,1945new1002,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1002,Arthurs Hill,Short W.,LAB,1922,0,3,11670,0,43.3,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0007,1945new1002,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1002,Arthurs Hill,Youll J.,LAB,1834,0,3,11670,0,43.3,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0008,1945new1002,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1002,Arthurs Hill,Benn W.,LAB,1694,0,3,11670,0,43.3,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0009,1945new1003,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1003,Benwell,Jacobsen G.,LAB,0,0,2,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0010,1945new1003,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1003,Benwell,Robson G.,LAB,0,1,2,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0011,1945new1004,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1004,Byker,Simm H.,LAB,2595,0,1,9699,3533,36.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0012,1945new1004,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1004,Byker,Maguire P.,Prog,938,0,1,9699,3533,36.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0013,1945new1005,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1005,Dene,McKeag W.,Prog,2718,0,3,9224,0,43.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0014,1945new1005,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1005,Dene,Pugh T.,Prog,2476,0,3,9224,0,43.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0015,1945new1005,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1005,Dene,Shawcross M.,Prog,2432,0,3,9224,0,43.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0016,1945new1005,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1005,Dene,Bruce W.,LAB,1401,0,3,9224,0,43.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0017,1945new1005,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1005,Dene,Anderson M.,LAB,1314,1,3,9224,0,43.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0018,1945new1005,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1005,Dene,Welsh F.,LAB,1287,0,3,9224,0,43.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0019,1945new1006,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1006,Elswick,McAthey J.,LAB,2744,0,2,10639,0,43.2,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0020,1945new1006,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1006,Elswick,Laraman G.,LAB,2659,0,2,10639,0,43.2,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0021,1945new1006,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1006,Elswick,Graham R.,Prog,1793,0,2,10639,0,43.2,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0022,1945new1006,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1006,Elswick,Howell A.,Prog,1730,0,2,10639,0,43.2,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0023,1945new1007,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1007,Fenham,Edwards P.,Prog,2544,0,1,9683,4305,44.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0024,1945new1007,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1007,Fenham,Russell T.,LAB,1761,1,1,9683,4305,44.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0025,1945new1008,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1008,Heaton,Hadden G.,Prog,3103,0,2,11793,0,45.6,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0026,1945new1008,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1008,Heaton,Alexander T.,Prog,2879,0,2,11793,0,45.6,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0027,1945new1008,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1008,Heaton,Hayfield W.,LAB,2221,0,2,11793,0,45.6,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0028,1945new1008,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1008,Heaton,Broad M.,Co-op,2215,1,2,11793,0,45.6,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0029,1945new1009,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1009,Jesmond,Fenwick J.,Prog,4260,0,3,13107,0,42,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0030,1945new1009,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1009,Jesmond,Curry A.,Prog,4057,0,3,13107,0,42,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0031,1945new1009,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1009,Jesmond,Nisbett S.,Prog,3559,0,3,13107,0,42,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0032,1945new1009,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1009,Jesmond,McGee B.,LAB,1104,1,3,13107,0,42,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0033,1945new1009,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1009,Jesmond,Vick H.,I.Prog,1028,0,3,13107,0,42,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0034,1945new1009,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1009,Jesmond,Moss M.,LAB,883,0,3,13107,0,42,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0035,1945new1010,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1010,Kenton,Robson J.,LAB,2470,0,1,10848,4327,39.9,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0036,1945new1010,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1010,Kenton,Stevenson M.,Prog,1857,0,1,10848,4327,39.9,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0037,1945new1011,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1011,Sandyford,Mole T.,Prog,2376,0,3,11264,0,39.7,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0038,1945new1011,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1011,Sandyford,Temple E.,Prog,2212,1,3,11264,0,39.7,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0039,1945new1011,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1011,Sandyford,Fenwicke M.,Prog,2192,1,3,11264,0,39.7,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0040,1945new1011,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1011,Sandyford,Russell B.,LAB,2123,0,3,11264,0,39.7,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0041,1945new1011,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1011,Sandyford,Girling E.,LAB,1824,1,3,11264,0,39.7,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0042,1945new1011,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1011,Sandyford,Dodsworth C.,LAB,1777,1,3,11264,0,39.7,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0043,1945new1012,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1012,Scotswood,Russell H.,LAB,2981,0,1,10645,4469,42.4,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0044,1945new1012,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1012,Scotswood,Gibson T.,Prog,1192,0,1,10645,4469,42.4,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0045,1945new1012,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1012,Scotswood,Russell A.,I.Lab,296,0,1,10645,4469,42.4,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0046,1945new1013,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1013,St. Anthonys,Dixon R.,LAB,0,1,1,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0047,1945new1014,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1014,St. Lawrences,Horton J.,LAB,0,0,2,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0048,1945new1014,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1014,St. Lawrences,McCutcheon T.,LAB,0,0,2,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0049,1945new1015,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1015,St. Nicholass,Russell F.,LAB,1655,0,2,8624,0,39.1,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0050,1945new1015,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1015,St. Nicholass,Ridley A.,LAB,1590,1,2,8624,0,39.1,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0051,1945new1015,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1015,St. Nicholass,Parker R.,Prog,1447,0,2,8624,0,39.1,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0052,1945new1015,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1015,St. Nicholass,Higgin H.,Prog,1346,1,2,8624,0,39.1,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0053,1945new1015,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1015,St. Nicholass,McVinnie G.,IND,293,0,2,8624,0,39.1,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0054,1945new1016,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1016,Stephenson,Easten J.,LAB,2315,0,3,11363,0,33.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0055,1945new1016,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1016,Stephenson,Graham G.,LAB,2312,0,3,11363,0,33.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0056,1945new1016,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1016,Stephenson,Scott C.,LAB,2094,1,3,11363,0,33.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0057,1945new1016,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1016,Stephenson,Davison E.,Prog,1300,1,3,11363,0,33.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0058,1945new1016,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1016,Stephenson,Waters J.,COMM,703,0,3,11363,0,33.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0059,1945new1017,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1017,Walker,Murphy M.,LAB,3220,0,2,10780,0,37.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0060,1945new1017,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1017,Walker,Renwick P.,LAB,3162,0,2,10780,0,37.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0061,1945new1017,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1017,Walker,Mennie J.,Prog,749,0,2,10780,0,37.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0062,1945new1017,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1017,Walker,Crowe R.,Prog,708,0,2,10780,0,37.5,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0063,1945new1018,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1018,Walkergate,Oliver W.,LAB,2882,0,1,10669,5712,53.6,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0064,1945new1018,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1018,Walkergate,Edgar L.,Prog,2830,0,1,10669,5712,53.6,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0065,1945new1019,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1019,Westgate,McKenzie J.,LAB,2238,0,1,10108,3976,39.4,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0066,1945new1019,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1945,new1019,Westgate,Weidner E.,Prog,1738,0,1,10108,3976,39.4,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0067,1946new1001,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1946,new1001,Armstrong,Broad M.,LAB,0,1,1,0,0,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0068,1946new1002,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1946,new1002,Arthurs Hill,Fitzpatrtick D.,Prog,2975,1,1,12506,4683,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
new_0069,1946new1002,Newcastle Upon Tyne,Newcastle Upon Tyne,Newcastle Upon Tyne,,1946,new1002,Arthurs Hill,Cairns T.,LAB,1708,0,1,12506,4683,0,,"Rallings, C.S., Thrasher, M.A.M. and Ware, L., British Local Election Database, 1889-2003 [computer file]. Colchester, Essex: UK Data Archive [distributor], June 2006. SN: 5319, http://doi.org/10.5255/UKDA-SN-5319-1.",
